Id,SalePrice
2735,138672.51090076804
2736,144298.7804303171
2737,120650.04248233441
2738,136322.9390266968
2739,158195.30213469095
2740,139002.14990821024
2741,157665.31739411247
2742,153733.2361561971
2743,161453.93709855544
2744,153101.7211387182
2745,142024.79934507635
2746,144568.03692458617
2747,147233.92082719674
2748,117543.217527404
2749,129682.34626354976
2750,120408.78719989333
2751,130023.36890987729
2752,199679.42933772047
2753,155152.43060294096
2754,232108.73249829648
2755,132854.37448216623
2756,101408.1403864013
2757,75490.5052021427
2758,84492.48846148342
2759,155072.3491047016
2760,142779.34174510516
2761,141427.91647570019
2762,137274.9075901953
2763,171158.90398045382
2764,135848.23590714496
2765,264547.77873422956
2766,134736.58258504223
2767,83366.81029026526
2768,128719.92159214291
2769,143491.80802400896
2770,128490.33378670021
2771,96239.90032743459
2772,97823.04386118671
2773,180953.66224705687
2774,152363.92016555218
2775,125334.45082585393
2776,133798.68991063052
2777,131441.8624460211
2778,107819.88832906968
2779,133449.63355883138
2780,89091.35292301545
2781,84950.36670886335
2782,92318.29509253419
2783,104758.9454147236
2784,124122.55793965122
2785,139300.17191526425
2786,60587.74079958882
2787,123609.69245429701
2788,67074.18244358146
2789,169920.36535938468
2790,84575.54810830652
2791,115052.33109903455
2792,71899.42714425358
2793,180112.40951951308
2794,95902.63172328947
2795,124536.08616971408
2796,90729.19574533103
2797,225811.75070327998
2798,95376.94808560444
2799,124467.3927576576
2800,65508.029150632705
2801,105803.76281503026
2802,135391.60742583385
2803,167211.64449708347
2804,137568.99250772333
2805,101361.05513461214
2806,79851.09187607883
2807,166568.45176373157
2808,157156.8700813428
2809,139902.10244721494
2810,125454.95125178639
2811,164258.87946276076
2812,173044.323093742
2813,166839.9141705376
2814,169407.1130178402
2815,99967.49421856292
2816,223010.19005552138
2817,149829.8602370438
2818,144503.35965735585
2819,161960.62800304854
2820,140270.79234635038
2821,108983.50459063615
2822,185727.28424141745
2823,313583.98564596917
2824,175932.70769704122
2825,146224.92555586647
2826,136112.907755334
2827,134473.1611373813
2828,243400.56555842594
2829,176294.03447611936
2830,229859.40507385723
2831,178002.82441800315
2832,250917.6866219187
2833,302385.7073534748
2834,224379.72058372712
2835,224868.980373386
2836,196858.92422814434
2837,159562.0325542208
2838,152196.76047621988
2839,170514.82911991107
2840,203340.38695776538
2841,203104.84926435634
2842,226973.08704061806
2843,155723.8583488179
2844,159597.29237825976
2845,119299.31119922234
2846,209678.64164197078
2847,210416.29237742146
2848,223174.2029420154
2849,201168.77980099848
2850,267905.18034001905
2851,211770.96437737433
2852,227752.90097327714
2853,229365.6648878315
2854,139941.13068634714
2855,199924.0204718074
2856,206097.180647097
2857,187504.1474111026
2858,205114.83965935497
2859,107134.82642880754
2860,130207.67939906733
2861,137868.89936872246
2862,196771.1271308182
2863,134933.9382596279
2864,254277.63846807007
2865,148881.47075414035
2866,142127.22163644774
2867,105751.22808256175
2868,85555.00438012547
2869,99167.44903483563
2870,133856.16181890544
2871,83369.31778393962
2872,47119.75576527788
2873,92482.04429335936
2874,148696.68862884166
2875,107923.86416487042
2876,156139.16909719058
2877,139282.30685272784
2878,162751.41179696893
2879,141830.32725575316
2880,109982.75654643621
2881,139703.5542659356
2882,184494.6015259195
2883,196360.8143098908
2884,190228.26510217026
2885,182994.43307001755
2886,246514.66651351197
2887,95382.38578432733
2888,136390.17785566265
2889,49758.75594024066
2890,72635.55026704869
2891,147149.21815359505
2892,44843.994466318414
2893,84730.91422586533
2894,67394.34873756632
2895,321856.3469885269
2896,280840.9090490032
2897,214267.0030735604
2898,142119.75616314504
2899,213497.98796968034
2900,156507.06149220956
2901,220832.14997763193
2902,192173.93779807756
2903,306375.10922492226
2904,333873.9173161064
2905,108064.42780046118
2906,185034.85123269458
2907,113447.48702883256
2908,122834.7999490517
2909,148413.43830494303
2910,78793.11507373744
2911,74712.77952750112
2912,145620.94391745524
2913,76360.83525971022
2914,73786.9056019253
2915,85775.97536461166
2916,77950.30394069676
2917,172143.50560483232
2918,129417.70830159904
2919,219015.87753484875
